Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2006","2006","TJ","1590.77899","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2007","2007","TJ","1777.43609","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2008","2008","TJ","1963.312202","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2009","2009","TJ","1717.238562","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2010","2010","TJ","1699.881803","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2011","2011","TJ","1653.146134","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2012","2012","TJ","1757.490193","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2013","2013","TJ","1704.241694","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2014","2014","TJ","1991.548797","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2015","2015","TJ","2015.241098","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2016","2016","TJ","1984.029576","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2017","2017","TJ","1612.888562","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2018","2018","TJ","1432.424795","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2019","2019","TJ","466.503291","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2020","2020","TJ","481.721671","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2021","2021","TJ","294.316777","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2022","2022","TJ","464.410143","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6506","Food Packaging","2023","2023","TJ","464.410143","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","1990","1990","TJ","11644.338621","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","1991","1991","TJ","11819.403331","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","1992","1992","TJ","11081.582519","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","1993","1993","TJ","11075.819794","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","1994","1994","TJ","11297.593575","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","1995","1995","TJ","12365.457572","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","1996","1996","TJ","13003.823115","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","1997","1997","TJ","14006.174727","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","1998","1998","TJ","11515.35504","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","1999","1999","TJ","12124.571275","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2000","2000","TJ","12533.136617","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2001","2001","TJ","12359.657454","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2002","2002","TJ","12493.431467","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2003","2003","TJ","13058.742431","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2004","2004","TJ","13312.42222","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2005","2005","TJ","13917.437005","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2006","2006","TJ","14756.164738","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2007","2007","TJ","15645.079082","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2008","2008","TJ","16034.838302","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2009","2009","TJ","14604.474543","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2010","2010","TJ","15028.981148","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2011","2011","TJ","14757.435852","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2012","2012","TJ","13977.858162","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2013","2013","TJ","13291.416977","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2014","2014","TJ","13052.861591","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2015","2015","TJ","13471.045723","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2016","2016","TJ","13445.023454","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2017","2017","TJ","13121.216278","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2018","2018","TJ","13099.807201","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2019","2019","TJ","13103.930648","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2020","2020","TJ","11299.037476","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2021","2021","TJ","12399.122398","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2022","2022","TJ","12045.257493","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6506","Food Packaging","2023","2023","TJ","12045.257493","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","1999","1999","TJ","218.115","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2000","2000","TJ","227.645","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2001","2001","TJ","206.955","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2002","2002","TJ","274.355","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2003","2003","TJ","229.615","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2004","2004","TJ","210.618408","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2005","2005","TJ","233.93621","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2006","2006","TJ","209.597273","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2007","2007","TJ","108.241412","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2008","2008","TJ","133.294829","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2009","2009","TJ","72.62","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2010","2010","TJ","96.718396","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2011","2011","TJ","83.470275","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2012","2012","TJ","79.328579","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2013","2013","TJ","75.579554","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2014","2014","TJ","52.202053","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2015","2015","TJ","59.444879","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2016","2016","TJ","57.379495","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2017","2017","TJ","62.047349","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2018","2018","TJ","55.603676","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2019","2019","TJ","44.555274","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2020","2020","TJ","76.837827","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2021","2021","TJ","162.481575","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2022","2022","TJ","239.732028","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6506","Food Packaging","2023","2023","TJ","239.732028","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","1990","1990","kt","8013.970517","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","1991","1991","kt","8193.423977","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","1992","1992","kt","8343.023032","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","1993","1993","kt","7415.259874","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","1994","1994","kt","7855.847361","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","1995","1995","kt","7759.314642","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","1996","1996","kt","7919.906227","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","1997","1997","kt","7691.03107","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","1998","1998","kt","7567.389599","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","1999","1999","kt","7362.760162","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2000","2000","kt","7542.889875","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2001","2001","kt","7953.66601","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2002","2002","kt","7478.428173","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2003","2003","kt","7558.634744","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2004","2004","kt","7866.232216","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2005","2005","kt","8054.307291","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2006","2006","kt","8018.395051","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2007","2007","kt","7825.011357","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2008","2008","kt","8079.738028","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2009","2009","kt","7110.676291","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2010","2010","kt","7440.991259","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2011","2011","kt","6951.740479","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2012","2012","kt","7790.950197","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2013","2013","kt","7611.767986","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2014","2014","kt","6687.208413","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2015","2015","kt","6155.008752","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2016","2016","kt","4693.266319","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2017","2017","kt","4343.646385","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2018","2018","kt","4214.363196","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2019","2019","kt","3938.15613","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2020","2020","kt","3592.634049","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2021","2021","kt","3724.177612","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2022","2022","kt","3622.40092","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6508","Food Retail","2023","2023","kt","4262.358471","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","1990","1990","kt","0.190828","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","1991","1991","kt","0.190666","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","1992","1992","kt","0.180934","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","1993","1993","kt","0.161657","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","1994","1994","kt","0.168026","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","1995","1995","kt","0.160527","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","1996","1996","kt","0.161215","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","1997","1997","kt","0.160437","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","1998","1998","kt","0.155743","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","1999","1999","kt","0.149411","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2000","2000","kt","0.138094","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2001","2001","kt","0.141345","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2002","2002","kt","0.172499","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2003","2003","kt","0.167326","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2004","2004","kt","0.174232","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2005","2005","kt","0.1798","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2006","2006","kt","0.171483","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2007","2007","kt","0.169825","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2008","2008","kt","0.175821","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2009","2009","kt","0.170179","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2010","2010","kt","0.175928","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2011","2011","kt","0.168487","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2012","2012","kt","0.213157","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2013","2013","kt","0.2216","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2014","2014","kt","0.249079","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2015","2015","kt","0.288087","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2016","2016","kt","0.276174","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2017","2017","kt","0.278203","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2018","2018","kt","0.314171","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2019","2019","kt","0.306574","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2020","2020","kt","0.277585","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2021","2021","kt","0.286407","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2022","2022","kt","0.282168","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7225","Emissions (CH4)","6508","Food Retail","2023","2023","kt","0.288542","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","6508","Food Retail","1990","1990","kt","0.109993","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","6508","Food Retail","1991","1991","kt","0.110523","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","6508","Food Retail","1992","1992","kt","0.1094","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","6508","Food Retail","1993","1993","kt","0.093753","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","6508","Food Retail","1994","1994","kt","0.090151","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","6508","Food Retail","1995","1995","kt","0.0846","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","6508","Food Retail","1996","1996","kt","0.080088","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","6508","Food Retail","1997","1997","kt","0.075272","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7230","Emissions (N2O)","6508","Food Retail","1998","1998","kt","0.0701","E","Estimated value"
