area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),1990,TJ,11644.338621
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),1991,TJ,11819.403331
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),1992,TJ,11081.582519
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),1993,TJ,11075.819794
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),1994,TJ,11297.593575
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),1995,TJ,12365.457572
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),1996,TJ,13003.823115
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),1997,TJ,14006.174727
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),1998,TJ,11515.35504
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),1999,TJ,12124.571275
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2000,TJ,12533.136617
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2001,TJ,12359.657454
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2002,TJ,12493.431467
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2003,TJ,13058.742431
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2004,TJ,13312.42222
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2005,TJ,13917.437005
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2006,TJ,14756.164738
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2007,TJ,15645.079082
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2008,TJ,16034.838302
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2009,TJ,14604.474543
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2010,TJ,15028.981148
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2011,TJ,14757.435852
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2012,TJ,13977.858162
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2013,TJ,13291.416977
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2014,TJ,13052.861591
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2015,TJ,13471.045723
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2016,TJ,13445.023454
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2017,TJ,13121.216278
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2018,TJ,13099.807201
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2019,TJ,13103.930648
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2020,TJ,11299.037476
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2021,TJ,12399.122398
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2022,TJ,12045.257493
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Electricity),2023,TJ,12045.257493
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),1999,TJ,218.115
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2000,TJ,227.645
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2001,TJ,206.955
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2002,TJ,274.355
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2003,TJ,229.615
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2004,TJ,210.618408
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2005,TJ,233.93621
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2006,TJ,209.597273
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2007,TJ,108.241412
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2008,TJ,133.294829
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2009,TJ,72.62
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2010,TJ,96.718396
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2011,TJ,83.470275
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2012,TJ,79.328579
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2013,TJ,75.579554
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2014,TJ,52.202053
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2015,TJ,59.444879
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2016,TJ,57.379495
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2017,TJ,62.047349
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2018,TJ,55.603676
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2019,TJ,44.555274
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2020,TJ,76.837827
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2021,TJ,162.481575
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2022,TJ,239.732028
United Kingdom of Great Britain and Northern Ireland,Food Packaging,Energy Use (Heat),2023,TJ,239.732028
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),1990,kt,8013.970517
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),1991,kt,8193.423977
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),1992,kt,8343.023032
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),1993,kt,7415.259874
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),1994,kt,7855.847361
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),1995,kt,7759.314642
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),1996,kt,7919.906227
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),1997,kt,7691.03107
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),1998,kt,7567.389599
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),1999,kt,7362.760162
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2000,kt,7542.889875
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2001,kt,7953.66601
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2002,kt,7478.428173
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2003,kt,7558.634744
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2004,kt,7866.232216
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2005,kt,8054.307291
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2006,kt,8018.395051
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2007,kt,7825.011357
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2008,kt,8079.738028
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2009,kt,7110.676291
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2010,kt,7440.991259
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2011,kt,6951.740479
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2012,kt,7790.950197
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2013,kt,7611.767986
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2014,kt,6687.208413
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2015,kt,6155.008752
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2016,kt,4693.266319
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2017,kt,4343.646385
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2018,kt,4214.363196
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2019,kt,3938.15613
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2020,kt,3592.634049
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2021,kt,3724.177612
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2022,kt,3622.40092
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2),2023,kt,4262.358471
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),1990,kt,0.190828
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),1991,kt,0.190666
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),1992,kt,0.180934
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),1993,kt,0.161657
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),1994,kt,0.168026
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),1995,kt,0.160527
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),1996,kt,0.161215
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),1997,kt,0.160437
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),1998,kt,0.155743
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),1999,kt,0.149411
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2000,kt,0.138094
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2001,kt,0.141345
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2002,kt,0.172499
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2003,kt,0.167326
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2004,kt,0.174232
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2005,kt,0.1798
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2006,kt,0.171483
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2007,kt,0.169825
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2008,kt,0.175821
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2009,kt,0.170179
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2010,kt,0.175928
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2011,kt,0.168487
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2012,kt,0.213157
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2013,kt,0.2216
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2014,kt,0.249079
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2015,kt,0.288087
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2016,kt,0.276174
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2017,kt,0.278203
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2018,kt,0.314171
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2019,kt,0.306574
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2020,kt,0.277585
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2021,kt,0.286407
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2022,kt,0.282168
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CH4),2023,kt,0.288542
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),1990,kt,0.109993
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),1991,kt,0.110523
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),1992,kt,0.1094
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),1993,kt,0.093753
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),1994,kt,0.090151
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),1995,kt,0.0846
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),1996,kt,0.080088
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),1997,kt,0.075272
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),1998,kt,0.0701
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),1999,kt,0.06674
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2000,kt,0.069673
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2001,kt,0.079377
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2002,kt,0.072637
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2003,kt,0.074286
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2004,kt,0.07629
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2005,kt,0.08335
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2006,kt,0.085689
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2007,kt,0.081501
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2008,kt,0.079077
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2009,kt,0.068027
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2010,kt,0.069533
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2011,kt,0.072229
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2012,kt,0.094022
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2013,kt,0.091633
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2014,kt,0.080223
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2015,kt,0.076261
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2016,kt,0.059433
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2017,kt,0.055548
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2018,kt,0.055372
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2019,kt,0.057874
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2020,kt,0.052199
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2021,kt,0.053457
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2022,kt,0.052958
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (N2O),2023,kt,0.052685
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),1990,kt,2257.772765
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),1991,kt,2264.712541
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),1992,kt,2271.316739
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),1993,kt,78.313709
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),1994,kt,5.215657
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),1995,kt,31.293942
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),1996,kt,135.077071
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),1997,kt,274.213615
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),1998,kt,469.828743
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),1999,kt,702.167698
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2000,kt,948.227282
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2001,kt,1188.880202
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2002,kt,1412.516373
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2003,kt,1664.596105
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2004,kt,1926.592404
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2005,kt,2203.53697
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2006,kt,2501.132181
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2007,kt,2802.652232
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2008,kt,3060.584663
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2009,kt,3298.426289
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2010,kt,3526.83639
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2011,kt,3718.893404
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2012,kt,3867.604821
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2013,kt,3895.186518
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2014,kt,3821.764025
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2015,kt,3665.20824
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2016,kt,3518.298709
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2017,kt,3344.25146
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2018,kt,3114.938936
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2019,kt,2853.035681
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2020,kt,2631.281338
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2021,kt,2429.755759
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2022,kt,2429.755759
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) from F-gases (AR5),2023,kt,2429.755759
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),1990,kt,10306.234649
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),1991,kt,10492.76386
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),1992,kt,10648.396986
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),1993,kt,7522.944411
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),1994,kt,7889.657763
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),1995,kt,7817.522441
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),1996,kt,8080.720721
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),1997,kt,7989.68405
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),1998,kt,8060.155684
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),1999,kt,8086.797588
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2000,kt,8513.447132
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2001,kt,9167.538839
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2002,kt,8915.023449
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2003,kt,9247.601651
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2004,kt,9817.919937
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2005,kt,10284.966401
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2006,kt,10547.036294
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2007,kt,10654.016535
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2008,kt,11166.201001
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2009,kt,10431.894872
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2010,kt,10991.179907
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2011,kt,10694.492142
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2012,kt,11689.439351
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2013,kt,11537.442095
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2014,kt,10537.205814
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2015,kt,9848.492556
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2016,kt,8235.047639
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2017,kt,7710.407773
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2018,kt,7352.772504
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2019,kt,6815.112567
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2020,kt,6245.520619
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2021,kt,6176.118919
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2022,kt,6074.091308
United Kingdom of Great Britain and Northern Ireland,Food Retail,Emissions (CO2eq) (AR5),2023,kt,6714.154901
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",1990,TJ,41930.46
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",1991,TJ,47490.3
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",1992,TJ,52054.53
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",1993,TJ,46005.3
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",1994,TJ,92854.08
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",1995,TJ,97459.89
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",1996,TJ,105901.62
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",1997,TJ,105361.41
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",1998,TJ,110125.29
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",1999,TJ,94891.5
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2000,TJ,95952.45
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2001,TJ,98996.04
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2002,TJ,94115.67
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2003,TJ,99671.88
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2004,TJ,106360.65
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2005,TJ,105157.47
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2006,TJ,95130.09
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2007,TJ,89744.49
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2008,TJ,108827.07
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2009,TJ,97055.97
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2010,TJ,107190.6
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2011,TJ,88194.48
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2012,TJ,102945.48
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2013,TJ,106357.35
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2014,TJ,89291.73
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2015,TJ,96074.22
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2016,TJ,52822.77
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2017,TJ,52531.05
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2018,TJ,55482.57
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2019,TJ,55471.02
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2020,TJ,51969.06
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2021,TJ,55661.1
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2022,TJ,50201.91
United Kingdom of Great Britain and Northern Ireland,Food Retail,"Energy Use (Natural Gas, including LNG)",2023,TJ,87963.81
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),1990,TJ,19837.768465
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),1991,TJ,18799.609059
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),1992,TJ,15598.29156
United Kingdom of Great Britain and Northern Ireland,Food Retail,Energy Use (Coal),1993,TJ,11081.042473
