area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2006,kg,13441485.213
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2006,kt,2
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2006,kt,1.0561
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2006,kt,0.2376
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2006,kt,0.2112
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2006,kt,0.4488
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2007,An,34041000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2007,kt,12.1115
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2007,kt,278.5051
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2007,kt,272.043
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2007,kg,66471013.0425
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2007,kt,6.4621
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2007,kt,0.6523
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2007,kt,0.6427
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2007,kt,0.0096
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2007,kg,446027476.2075
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2007,kg,133808242.8622
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2007,kg,89205495.2415
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2007,kt,9.9878
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2007,kt,7.009
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2007,kt,1.577
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2007,kt,1.4018
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2007,kt,2.9788
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2007,kg,65704828.4846
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2007,kg,19711448.5454
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2007,kg,13140965.6969
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2007,kt,1
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2007,kt,1.0325
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2007,kt,0.2323
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2007,kt,0.2065
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2007,kt,0.4388
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2008,An,33223000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2008,kt,11.8204
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2008,kt,271.8149
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2008,kt,265.508
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2008,kg,64874611.6847
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2008,kt,6.3068
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2008,kt,0.6366
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2008,kt,0.6272
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2008,kt,0.0094
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2008,kg,435306509.0903
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2008,kg,130591952.7271
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2008,kg,87061301.8181
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2008,kt,9.7478
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2008,kt,6.8405
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2008,kt,1.5391
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2008,kt,1.3681
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2008,kt,2.9072
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2008,kg,64126822.2372
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2008,kg,19238046.6712
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2008,kg,12825364.4474
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2008,kt,1
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2008,kt,1.0077
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2008,kt,0.2267
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2008,kt,0.2015
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2008,kt,0.4283
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2009,An,31533000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2009,kt,11.2191
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2009,kt,257.986
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2009,kt,252
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2009,kg,61573704.8752
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2009,kt,5.986
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2009,kt,0.6042
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2009,kt,0.5953
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2009,kt,0.0089
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2009,kg,413166014.3498
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2009,kg,123949804.3049
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2009,kg,82633202.8699
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2009,kt,9.252
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2009,kt,6.4926
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2009,kt,1.4608
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2009,kt,1.2985
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2009,kt,2.7594
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2009,kg,60863969.6068
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2009,kg,18259190.882
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2009,kg,12172793.9214
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2009,kt,1
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2009,kt,0.9564
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2009,kt,0.2152
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2009,kt,0.1913
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2009,kt,0.4065
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2010,An,31177000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2010,kt,11.0928
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2010,kt,255.055
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2010,kt,249.137
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2010,kg,60871140.739
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2010,kt,5.9181
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2010,kt,0.5973
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2010,kt,0.5885
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2010,kt,0.0088
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2010,kg,408526502.361
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2010,kg,122557950.7083
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2010,kg,81705300.4722
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2010,kt,9.1481
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2010,kt,6.4197
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2010,kt,1.4444
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2010,kt,1.2839
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2010,kt,2.7284
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2010,kg,60169553.4888
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2010,kg,18050866.0466
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2010,kg,12033910.6978
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2010,kt,1
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2010,kt,0.9455
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2010,kt,0.2127
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2010,kt,0.1891
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2010,kt,0.4018
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2011,An,31728000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2011,kt,11.2888
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2011,kt,259.5647
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2011,kt,253.542
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2011,kg,61947729.6645
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2011,kt,6.0227
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2011,kt,0.6079
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2011,kt,0.5989
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2011,kt,0.009
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2011,kg,415743819.3855
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2011,kg,124723145.8157
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2011,kg,83148763.8771
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2011,kt,9.3097
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2011,kt,6.5331
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2011,kt,1.47
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2011,kt,1.3066
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2011,kt,2.7766
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2011,kg,61233728.5361
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2011,kg,18370118.5608
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2011,kg,12246745.7072
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2011,kt,1
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2011,kt,0.9622
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2011,kt,0.2165
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2011,kt,0.1924
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2011,kt,0.409
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2012,An,32313000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2012,kt,11.4971
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2012,kt,264.3436
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2012,kt,258.21
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2012,kg,63087116.9677
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2012,kt,6.1336
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2012,kt,0.6191
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2012,kt,0.6099
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2012,kt,0.0091
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2012,kg,423418760.5073
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2012,kg,127025628.1522
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2012,kg,84683752.1015
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2012,kt,9.4816
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2012,kt,6.6537
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2012,kt,1.4971
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2012,kt,1.3307
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2012,kt,2.8278
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2012,kg,62360002.2699
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2012,kg,18708000.681
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2012,kg,12472000.454
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2012,kt,1
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2012,kt,0.9799
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2012,kt,0.2205
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2012,kt,0.196
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2012,kt,0.4165
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2013,An,32954000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2013,kt,11.725
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2013,kt,269.5934
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2013,kt,263.338
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2013,kg,64340993.894
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2013,kt,6.2554
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2013,kt,0.6314
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2013,kt,0.6221
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2013,kt,0.0093
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2013,kg,431810090.706
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2013,kg,129543027.2118
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2013,kg,86362018.1412
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2013,kt,9.6695
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2013,kt,6.7856
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2013,kt,1.5268
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2013,kt,1.3571
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2013,kt,2.8839
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2013,kg,63599411.3855
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2013,kg,19079823.4156
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2013,kg,12719882.2771
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2013,kt,1
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2013,kt,0.9994
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2013,kt,0.2249
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2013,kt,0.1999
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2013,kt,0.4248
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2014,An,33843000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2014,kt,12.0413
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2014,kt,276.8682
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2014,kt,270.444
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2014,kg,66077516.8537
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2014,kt,6.4242
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2014,kt,0.6484
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2014,kt,0.6389
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2014,kt,0.0096
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2014,kg,443456342.0213
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2014,kg,133036902.6064
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2014,kg,88691268.4042
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2014,kt,9.9303
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2014,kt,6.9686
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2014,kt,1.5679
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2014,kt,1.3937
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2014,kt,2.9617
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2014,kg,65315914.1454
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2014,kg,19594774.2436
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2014,kg,13063182.8291
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2014,kt,1
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2014,kt,1.0264
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2014,kt,0.2309
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2014,kt,0.2053
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2014,kt,0.4362
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2015,An,33438000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2015,kt,11.8973
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2015,kt,273.5482
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2015,kt,267.201
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2015,kg,65284049.0843
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2015,kt,6.3472
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2015,kt,0.6406
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2015,kt,0.6312
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2015,kt,0.0095
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2015,kg,438158664.2408
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that leaches (N content),2015,kg,131447599.2722
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture that volatilises (N content),2015,kg,87631732.8481
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Emissions N2O),2015,kt,9.8116
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Direct emissions N2O),2015,kt,6.8854
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure on pasture),2015,kt,1.5492
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure on pasture),2015,kt,1.3771
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (Indirect emissions N2O),2015,kt,2.9263
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (N content),2015,kg,64531610.0751
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that leaches (N content),2015,kg,19359483.0225
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils that volatilises (N content),2015,kg,12906322.015
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Emissions (N2O) (Manure applied),2015,kt,1
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Direct emissions N2O),2015,kt,1.0141
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that leaches) (Manure applied),2015,kt,0.2282
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Indirect emissions (N2O that volatilises) (Manure applied),2015,kt,0.2028
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure applied to soils (Indirect emissions N2O),2015,kt,0.431
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Stocks,2016,An,34047000
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions N2O),2016,kt,12.1141
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Livestock total (Emissions CH4),2016,kt,278.5267
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Enteric fermentation (Emissions CH4),2016,kt,272.064
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,"Manure management (manure treated, N content)",2016,kg,66471620.0557
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions CH4),2016,kt,6.4627
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Emissions N2O),2016,kt,0.6523
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Direct emissions N2O),2016,kt,0.6427
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure management (Indirect emissions N2O),2016,kt,0.0096
United Kingdom of Great Britain and Northern Ireland,Sheep and Goats,Manure left on pasture (N content),2016,kg,446143612.6192
